Country Name,Country Code,Indicator Name,Indicator Code,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Moldova,MDA,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,14360000,3040000,5620000,3960000,-30000,-10000,-1310000,40000,350000,-2390000
Moldova,MDA,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,8.467866995,8.165277464,7.353038796,7.258722863,7.78301766,5.388348543,6.431711942,4.695930744,3.467993269,
Moldova,MDA,"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",VC.IDP.NWCV,,,,,,,,,,
Moldova,MDA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,5.132547013,2.76672881,5.339084,4.607808404,3.483887609,5.393474718,2.51881364,2.961304894,2.239086429,2.236947407
Moldova,MDA,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,458.029661,514.470339,495.6567797,416.6949153,433.1779661,513.7711864,573.3262712,588.8135593,526.5042373,
Moldova,MDA,Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,0.153019776,0.213027362,0.118843048,0.233632993,0.154186241,0.200955617,0.570693869,0.329238436,0.48364544,
Moldova,MDA,Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,48.39079445,46.68380427,39.16700403,30.68428196,28.17175079,28.0083576,22.33580258,25.42858948,25.86781113,
Moldova,MDA,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,2162000000,2428000000,2340000000,1967000000,2045000000,2425000000,2706000000,2779000000,2467000000,3144000000
Moldova,MDA,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,0.520886424,0.620752152,0.664490873,0.647249191,0.564225574,0.400326797,0.389414564,0.303224485,0.347047299,0.375860045
Moldova,MDA,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.760311415,0.684839854,0.810171226,0.95102887,0.83576326,0.644148718,0.642647895,0.494984044,0.424145349,0.483987862
Moldova,MDA,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,72.13453474,71.04158724,68.47160734,72.39673133,74.42871657,74.33987828,71.5997053,71.17428726,81.48528847,
Moldova,MDA,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,21.36189032,22.82583476,23.5273073,26.19094343,29.48473519,27.78628275,29.27789287,29.78812957,31.79148604,29.39155688
Moldova,MDA,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,0.065337552,0.000402696,0.000876803,0.440780625,0.69528902,0.49867803,0.261160453,0.294815519,0.220604432,
Moldova,MDA,Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),TM.VAL.MRCH.R3.ZS,0.861998447,0.758168611,1.176868497,0.630942145,0.66182861,0.668865225,0.729137633,0.751320472,0.813912139,
Moldova,MDA,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,48.53139584,48.98414032,52.49361678,52.68166989,52.18957162,52.40556598,53.30168393,56.23875,50.37778802,
Moldova,MDA,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,61.01718472,61.38845786,62.5927682,64.19112762,66.88436669,66.65773754,66.35751756,67.30713075,70.96793569,68.59262231
Moldova,MDA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,13.77078079,13.72188834,12.92434376,14.04394598,14.51759957,13.97543617,12.6922468,13.3316738,14.94612553,13.40340147
Moldova,MDA,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,2.34,2.91,2.08,3.12,3.3,,,,1.9,
Moldova,MDA,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,5.645161,23.41591,25.93884,28.40065,29.37126,,,,6.372146,
Moldova,MDA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,2.61,5.71,2.53,3.39,3.54,,,,1.26,
Moldova,MDA,"Share of tariff lines with international peaks, all products (%)",TM.TAX.MRCH.IP.ZS,1.30393,13.31553,8.790001,9.023443,9.286989,,,,1.542803,
Moldova,MDA,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,2.74,7.02,2.75,3.51,3.65,,,,1.09,
Moldova,MDA,"Share of tariff lines with international peaks, manufactured products (%)",TM.TAX.MANF.IP.ZS,0.0435178,10.26964,3.649328,3.234926,3.395271,,,,0.0160981,
Moldova,MDA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,84.68116308,83.39723521,80.51356266,76.87300238,75.14121324,75.03819845,73.89083117,72.02198248,66.46862651,75.45020106
Moldova,MDA,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,198000000,230000000,234000000,219000000,256000000,323000000,381000000,396000000,316000000,
Moldova,MDA,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,279000000,324000000,328000000,300000000,344000000,442000000,500000000,527000000,354000000,
Moldova,MDA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.558,42.527,42.496,42.49,42.511,42.557,42.629,42.726,42.849,42.998
Moldova,MDA,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.040847597,0.027202183,-0.007058468,-0.756616644,-1.199522786,-1.807144381,-1.882438841,-1.769484019,-1.31305213,-1.020257996
Moldova,MDA,"Completeness of birth registration, urban (%)",SP.REG.BRTH.UR.ZS,99.7,,,,,,,,,
Moldova,MDA,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,47.52752274,47.53416478,47.544645,47.55530929,47.55979849,47.56060828,47.55163938,47.53372819,47.50559752,47.46804351
Moldova,MDA,"Population, total",SP.POP.TOTL,2860324,2859558,2857815,2835978,2803186,2755189,2707203,2664224,2635130,2615199
Moldova,MDA,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,24.67522045,24.60966778,25.0163122,25.83270013,26.70760816,27.52468376,28.23400404,28.84437285,29.32936448,29.7442008
Moldova,MDA,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.34385718,1.358481643,1.354932789,1.34324882,1.334670264,1.32943955,1.314496138,1.290004377,1.248366996,1.197223853
Moldova,MDA,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,2.524895298,2.486639627,2.364257068,2.172405253,1.984696146,1.865809902,1.973133101,2.353190709,2.814446788,3.188881098
Moldova,MDA,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,8.00645037,8.118470289,8.437056314,8.810436733,9.164579343,9.488833468,9.763991768,10.0331381,10.25971452,10.38722521
Moldova,MDA,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,2.42542809,2.55951439,3.025736194,3.645741101,4.207255933,4.638957339,4.85520529,4.859217202,4.798241116,4.736976832
Moldova,MDA,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.446350999,6.647428386,6.853607972,7.014241241,7.108690352,7.079116858,6.913780472,6.633167733,6.276738353,5.928523703
Moldova,MDA,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,6.401236801,6.227574924,6.099040417,6.016083954,5.983230564,5.989022703,6.036401071,6.12391809,6.249375202,6.379929771
Moldova,MDA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.870436462,6.933385632,6.997509136,7.081578522,7.173168121,7.309570676,7.543836339,7.853147747,8.212664226,8.645045509
Moldova,MDA,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,9.603504989,9.742435279,9.743318503,9.608186211,9.308399321,8.941687449,8.602240504,8.261386401,7.914467294,7.577910554
Moldova,MDA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,71.87761828,71.80533,71.27190444,70.44405484,69.6021206,68.82602957,68.14624692,67.52068104,66.99536476,66.58787104
Moldova,MDA,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,70.80507382,70.68783101,70.10437796,69.22576355,68.32543883,67.48980792,66.74475868,66.04937742,65.45695941,64.98901459
Moldova,MDA,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,5.840128959,5.766866028,5.728167298,5.729667927,5.778844511,5.874622149,6.010497361,6.167252007,6.326688045,6.489650346
Moldova,MDA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,17.73597699,17.67105548,17.82958369,18.19760126,18.58907397,18.94415543,19.24041572,19.47590458,19.64932134,19.80601707
Moldova,MDA,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,16.65285106,16.60948898,16.76608784,17.10552497,17.46761736,17.79440875,18.05858266,18.25617831,18.38631939,18.49627814
Moldova,MDA,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,,,,,,,,,,
Moldova,MDA,Wanted fertility rate (births per woman),SP.DYN.WFRT,,,,,,,,,,
Moldova,MDA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,64.781,64.75,64.695,64.827,65.474,66.077,65.921,66.378,65.692,
Moldova,MDA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,14.2,14,13.8,13.6,13.4,13.1,12.9,12.7,12.5,12.2
Moldova,MDA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,13.443,13.8,14.166,14.133,13.54,13.088,13.339,13.089,14.445,
Moldova,MDA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,30.242,30.692,34.852,36.004,35.86,33.112,31.783,28.975,27.354,
Moldova,MDA,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,,,,19.3,21,24.6,27.5,27.2,24.9,
Moldova,MDA,Refugee population by country or territory of origin,SM.POP.REFG.OR,6148,2210,2230,2289,2316,2339,2397,2427,2206,2190
Moldova,MDA,"Children in employment, wage workers, male (% of male children in employment, ages 7-14)",SL.WAG.0714.MA.ZS,,,,,,,,,,
Moldova,MDA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,6.847000122,6.038000107,4.512000084,5.910999775,5.248000145,4.527999878,3.426000118,5.796999931,4.34100008,3.848999977
Moldova,MDA,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,19.28000069,18.62999916,16.85000038,15.77000046,16.27000046,16.92000008,17.82999992,17.47999954,15.59000015,13.55000019
Moldova,MDA,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,2.75,2.579999924,2.049999952,2.029999971,2.190000057,2.069999933,1.429999948,1.720000029,1.269999981,1.049999952
Moldova,MDA,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,0.319999993,0.460000008,0.560000002,0.860000014,0.400000006,0.879999995,0.449999988,0.620000005,0.540000021,0.219999999
Moldova,MDA,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,13.18999958,12.24499989,9.326000214,12.35299969,10.96100044,11.84899998,7.105999947,10.37899971,10.77099991,9.133000374
Moldova,MDA,"Prevalence of current tobacco use, females (% of female adults)",SH.PRV.SMOK.FE,,,,6,,,6.1,6.2,6.2,
Moldova,MDA,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,3200,3500,3200,3300,3700,3900,,,,
Moldova,MDA,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,,,,,,,,,,
Moldova,MDA,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,,,,,,,,,,
Moldova,MDA,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,94,91,92,88,90,89,94,94,87,87
Moldova,MDA,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,500,500,500,200,200,200,200,200,200,200
Moldova,MDA,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,1100,1100,1000,1000,1000,1000,1000,1000,1000,1000
Moldova,MDA,Children (0-14) living with HIV,SH.HIV.0014,200,200,200,200,200,200,200,200,200,200
Moldova,MDA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,87.40613134,87.79615744,88.18665603,88.5760319,88.96917224,89.36543725,89.76460943,90.16619002,90.56996224,
Moldova,MDA,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,12.4,12.2,12,11.8,11.6,11.4,11.2,11,10.8,10.5
Moldova,MDA,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,18.4,18,17.7,17.5,17.2,16.9,16.6,16.3,16,15.7
Moldova,MDA,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,32,32.4,32.7,33.2,33.7,34.3,34.8,35.3,35.7,36.2
Moldova,MDA,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1.1
Moldova,MDA,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,,,,6.474921731,,,,6.045261882,,
Moldova,MDA,Number of deaths ages 15-19 years,SH.DTH.1519,140,129,120,112,106,101,99,97,97,98
Moldova,MDA,"Condom use, population ages 15-24, female (% of females ages 15-24)",SH.CON.1524.FE.ZS,,,,,,,,,,
Moldova,MDA,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,,,,18.92,,,18.29,,,
Moldova,MDA,Women who believe a husband is justified in beating his wife (any of five reasons) (%),SG.VAW.REAS.ZS,,,,,,,,,,
Moldova,MDA,Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,,,,,,,,,,
Moldova,MDA,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,81.875,81.875,81.875,81.875,81.875,84.375,87.5,87.5,87.5,87.5
Moldova,MDA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.983389854,5.909759998,6.266019821,5.805689812,5.608449936,5.618440151,5.439730167,6.103789806,6.388720036,
Moldova,MDA,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,34.87324,,35.74184,,34.76254,35.32724,35.99677,,,
Moldova,MDA,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,93.35540771,91.69309235,89.38466644,92.4556427,91.28990173,87.6871109,88.35253906,91.09152222,89.5993576,
Moldova,MDA,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,55.97668076,56.27552032,57.2100296,57.19890976,56.04362106,56.65108871,57.3263588,57.42673874,57.46741867,57.08538818
Moldova,MDA,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,16.53644,16.67084,16.57524,16.50996,15.7664,14.94813,13.84031,,,
Moldova,MDA,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,,0.568780005,0.68918997,0.984969974,,,1.113430023,1.500339985,,
Moldova,MDA,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,,0.075390004,0.092830002,0.153229997,,,0.112819999,0.170839995,,
Moldova,MDA,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,20.05187988,20.31740952,21.83313942,21.23155022,,,21.80830956,22.20358086,,
Moldova,MDA,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,76.96951294,77.22718048,77.79345703,77.97180176,78.90158081,78.84958649,78.27129364,79.67125702,80.17684937,80.90765381
Moldova,MDA,Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,,,,,97.11469269,98.85642242,98.97647095,100,100,100
Moldova,MDA,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,,,,98.93708038,94.98361969,97.99819946,98.10929108,100,100,100
Moldova,MDA,Progression to secondary school (%),SE.SEC.PROG.ZS,97.84004,98.29446,97.94245,98.22016,98.43494,98.26174,,,,
Moldova,MDA,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,77.50429,76.69038,76.56104,76.20263,76.62379,77.9212,78.29615,,,
Moldova,MDA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,105.1270905,105.8153763,106.3183136,108.1314774,108.8306732,108.2482224,108.1445007,109.2784119
Moldova,MDA,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,11.19143,10.74796,9.15378,9.62102,9.62114,10.72633,10.08998,,,
Moldova,MDA,"Secondary education, general pupils",SE.SEC.ENRL.GC,241653,227404,214579,202441,196664,194394,195480,,,
Moldova,MDA,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,74.54644775,74.10775757,74.72078705,74.7263031,,,75.23851776,74.54405212,,
Moldova,MDA,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,59.01222992,,,,,,,,,
Moldova,MDA,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,93.64880371,94.26644135,95.20702362,95.50933075,,,96.58683777,96.11180878,,
Moldova,MDA,Lower secondary school starting age (years),SE.SEC.AGES,11,11,11,11,11,11,11,11,11,11
Moldova,MDA,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,,,,,,,,,,
Moldova,MDA,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,90.45556,90.61525,89.93939,89.68644,89.77003,89.60835,90.07204,,,
Moldova,MDA,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,,,93.81906128,100,99.1659317,99.08628845,98.97685242,100,100,100
Moldova,MDA,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,,,,0,0,0,0,,,
Moldova,MDA,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,95.12581635,94.59234619,94.83860016,96.08715057,94.26895142,94.7579422,90.21897888,97.11164093,97.12223053,
Moldova,MDA,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,0.970350027,1.076789975,1.173239946,1.276200056,1.35007,1.40237999,1.521319985,1.817180037,2.075740099,2.220900059
Moldova,MDA,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,75.8894,74.4974,73.82363,74.61409,75.0926,76.04829,76.38291,,,
Moldova,MDA,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,87.60779,87.6292,86.77036,86.17302,86.22262,85.95203,86.19406,,,
Moldova,MDA,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,95.33727,94.99753,94.15535,93.64376,92.51582,93.87798,91.7212,,,
Moldova,MDA,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,15.7877,16.32995,16.80874,17.45665,17.42007,17.68211,17.92314,,,
Moldova,MDA,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,99.06974792,99.1203537,99.2903595,99.3881073,,,99.44238281,99.41896057,,
Moldova,MDA,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,108.6041336,107.7517471,106.9108734,107.5451965,102.3279114,104.8501434,103.9416885,108.834137
Moldova,MDA,"Trained teachers in preprimary education, male (% of male teachers)",SE.PRE.TCAQ.MA.ZS,,,,,65.3465271,79.59184265,77.77777863,100,100,100
Moldova,MDA,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,69.83000183,81.71192932,88.36640167,90.53238678,92.71911621,94.31398773,94.31513214,93.9368515,94.17062378,90.3316803
Moldova,MDA,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,,,1.014019966,1.014000058,1.005470037,0.993650019,0.992990017,0.98526001,0.994340003,0.990400016
Moldova,MDA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,99.3598938,,,,,,,99.59999847
